idx,timestamp,type,asset,qty,fee,asset_b,qty_b,fee_b,address,balanceB,plus,diversi
0,1503520038,DEPOSIT,BTC,0.02706053,nan,nan,0.0,0.0,1EoJACEcyswn1DjsMBrf2fH3JHyUZif5jM,0.02706053,0,0
1,1503520671,DEPOSIT,ETH,0.4758541,nan,nan,0.0,0.0,0x4fc2f7079a4dca9245be69ee4a8627f1c07b85ba,0.02706053,0,0
4,1503596754,Bought,ETC,5.39857574,0.0,BTC,0.01950143,4.875e-05,nan,0.007510349999999999,0,0
5,1503605131,Bought,NXT,1.49831483,0.0,BTC,4.27e-05,1e-07,nan,0.007467549999999999,0,0
6,1503606281,Bought,NXT,175.06142506,0.0,BTC,0.00498749,1.246e-05,nan,0.0024675999999999995,0,0
7,1503607999,Sold,ETC,5.39857574,0.0,BTC,0.01954203,4.884e-05,nan,0.021960789999999997,0,0
8,1503608328,Bought,ETC,1.38538203,0.0,BTC,0.00498747,1.245e-05,nan,0.016960869999999996,0,0
9,1503832700,Sold,ETH,0.01288929,0.0,BTC,0.0010025,2.5e-06,nan,0.017960869999999997,0,0
10,1503832843,Sold,ETH,0.12889287,0.0,BTC,0.01002499,2.506e-05,nan,0.027960799999999994,0,0
11,1503833060,Bought,LSK,6.0958555,0.0,BTC,0.01064159,2.66e-05,nan,0.017292609999999993,0,0
12,1503836621,Sold,ETC,1.38538203,0.0,BTC,0.00507049,1.267e-05,nan,0.022350429999999994,0,0
13,1503842400,Bought,STRAX,3.49355433,0.0,BTC,0.00537619,1.344e-05,nan,0.016960799999999995,0,0
14,1503855230,Sold,STRAX,3.49355433,0.0,BTC,0.00549885,1.374e-05,nan,0.022445909999999993,0,0
15,1503858425,Sold,ETH,0.20506459,0.0,BTC,0.0159376099999999,3.984e-05,nan,0.038343679999999894,0,0
16,1503858548,Bought,STRAX,3.03562408,0.0,BTC,0.0049875,1.246e-05,nan,0.033343719999999896,0,0
17,1503858593,Bought,STRAX,3.58702241,0.0,BTC,0.00588307,1.47e-05,nan,0.027445949999999896,0,0
18,1503865601,Sold,LSK,6.0958555,0.0,BTC,0.00935652,2.339e-05,nan,0.036779079999999895,0,0
19,1503954158,Bought,BTS,273.90046999,0.0,BTC,0.00930987,2.327e-05,nan,0.027445939999999894,0,0
20,1504021712,Sold,NXT,176.55973989,0.0,BTC,0.0042180099999999,1.054e-05,nan,0.03165340999999979,0,0
21,1504021876,Sold,ETH,0.12900735,0.0,BTC,0.01027543,2.568e-05,nan,0.041903159999999794,0,0
22,1504022143,Sold,BTS,273.90046999,0.0,BTC,0.00828001,2.07e-05,nan,0.05016246999999979,0,0
23,1504026533,Bought,GNO,0.12422093,0.0,BTC,0.00498735,1.246e-05,nan,0.04516265999999979,0,0
24,1504291839,Bought,ADT,410.49382716,0.0,BTC,0.00498749,1.246e-05,nan,0.040162709999999796,0,0
25,1504291929,Bought,XCP,1.68270366,0.0,BTC,0.0049892,1.246e-05,nan,0.0351610499999998,0,0
26,1504293013,Bought,DOGE,10390.625,0.0,BTC,0.0049875,1.246e-05,nan,0.0301610899999998,0,0
27,1504293168,Bought,LTC,0.27105978,0.0,BTC,0.00498749,1.246e-05,nan,0.0251611399999998,0,0
28,1504300795,Sold,DOGE,10390.625,0.0,BTC,0.00519531,1.298e-05,nan,0.0303434699999998,0,0
29,1504304202,Sold,XCP,1.68270366,0.0,BTC,0.0051658999999999,1.291e-05,nan,0.0354964599999997,0,0
30,1504331870,Bought,BCH,0.13704658,0.0,BTC,0.01772505,4.43e-05,nan,0.017727109999999702,0,0
31,1504333370,Sold,BCH,0.13704658,0.0,BTC,0.01774753,4.436e-05,nan,0.0354302799999997,0,0
32,1504333852,Bought,LSK,5.2775012,0.0,BTC,0.00768404,1.921e-05,nan,0.0277270299999997,0,0
33,1504334234,Bought,STORJ,25.31725888,0.0,BTC,0.00488521,1.221e-05,nan,0.022829609999999702,0,0
34,1504334299,Bought,BLOCK,0.80770539,0.0,BTC,0.0049875,1.246e-05,nan,0.017829649999999704,0,0
35,1504356449,Sold,BLOCK,0.80770539,0.0,BTC,0.00516931,1.292e-05,nan,0.022986039999999704,0,0
36,1504364415,Bought,KORE,6.15748343,0.0,BTC,0.00501219,1.253e-05,nan,0.017961319999999704,0,0
37,1504373421,Sold,LTC,0.27105978,0.0,BTC,0.00455304,1.138e-05,nan,0.022502979999999704,0,0
38,1504378509,Bought,STEEM,15.80486348,0.0,BTC,0.00476405,1.191e-05,nan,0.017727019999999705,0,0
2,1504430260,DEPOSIT,BTC,0.08606164,nan,nan,0.0,0.0,1EoJACEcyswn1DjsMBrf2fH3JHyUZif5jM,0.1037886599999997,0,0
39,1504431280,Bought,DOGE,9975.0,0.0,BTC,0.0049875,1.246e-05,nan,0.0987886999999997,0,0
40,1504431721,Bought,ZEC,0.08769743,0.0,BTC,0.00498749,1.246e-05,nan,0.0937887499999997,0,0
41,1504436350,Bought,STRAX,3.58297414,0.0,BTC,0.00498355,1.245e-05,nan,0.0887927499999997,0,0
42,1504438007,Bought,BCH,0.03911765,0.0,BTC,0.00498749,1.246e-05,nan,0.0837927999999997,0,0
43,1504443009,Bought,XVG,798.0,0.0,BTC,0.0009975,2.49e-06,nan,0.08279280999999969,0,0
44,1504450910,Sold,BCH,0.03911765,0.0,BTC,0.00516352,1.29e-05,nan,0.08794342999999968,0,0
45,1504460449,Bought,KORE,8.3125,0.0,BTC,0.0049875,1.246e-05,nan,0.08294346999999969,0,0
46,1504464961,Bought,VIA,12.82529315,0.0,BTC,0.00474535,1.186e-05,nan,0.07818625999999969,0,0
47,1504486016,Sold,KORE,14.46998343,0.0,BTC,0.01027368,2.568e-05,nan,0.08843425999999968,0,0
48,1504496338,Sold,ADT,410.49382716,0.0,BTC,0.00517222,1.293e-05,nan,0.09359354999999968,0,0
49,1504537856,Bought,SLR,95.0,0.0,BTC,0.0049875,1.246e-05,nan,0.08859358999999968,0,0
50,1504537882,Sold,XVG,798.0,0.0,BTC,0.0009097199999999,2.27e-06,nan,0.08950103999999959,0,0
51,1504537891,Bought,SLR,95.69263239,0.0,BTC,0.0049875,1.246e-05,nan,0.08450107999999959,0,0
52,1504538387,Sold,DOGE,9975.0,0.0,BTC,0.00428925,1.072e-05,nan,0.08877960999999959,0,0
53,1504541685,Sold,BTC,0.05105263,0.0,USDT,208.65209881,0.52163024,nan,0.03772697999999959,175.6868223109016,0
54,1504632409,Bought,LTC,0.03636364,0.0,BTC,0.0005968799999999,1.49e-06,nan,0.037128609999999694,0,0
55,1504635652,Bought,BTC,0.0478116,0.0,USDT,207.61015915,0.51902539,nan,0.0849402099999997,0,0
56,1504690993,Sold,LTC,0.03636364,0.0,BTC,0.0006261799999999,1.56e-06,nan,0.08556482999999959,0,0
57,1504694502,Bought,LTC,0.06897463,0.0,BTC,0.00118628,2.96e-06,nan,0.0843755899999996,0,0
58,1504710314,Bought,XVG,363.63636364,0.0,BTC,0.0005890899999999,1.47e-06,nan,0.08378502999999969,0,0
59,1504710597,Bought,XVG,720.80593517,0.0,BTC,0.00117491,2.93e-06,nan,0.08260718999999969,0,0
60,1504710623,Sold,XVG,345.80593517,0.0,BTC,0.00056366,1.4e-06,nan,0.08316944999999969,0,0
61,1504710978,Sold,XVG,375.0,0.0,BTC,0.000615,1.53e-06,nan,0.08378291999999969,0,0
62,1504711857,Bought,XVG,375.0,0.0,BTC,0.0006,1.5e-06,nan,0.08318141999999969,0,0
63,1504720155,Sold,LTC,0.03488371,0.0,BTC,0.00061325,1.53e-06,nan,0.08379313999999968,0,0
64,1504720962,Bought,MONA,39.2809325,0.0,BTC,0.00484844,1.212e-05,nan,0.07893257999999968,0,0
65,1504723045,Sold,MONA,39.2809325,0.0,BTC,0.00510652,1.276e-05,nan,0.08402633999999969,0,0
66,1504726734,Bought,DGB,269.69696969,0.0,BTC,0.00115969,2.89e-06,nan,0.08286375999999969,0,0
67,1504726832,Bought,DGB,139.53488372,0.0,BTC,0.00059999,1.49e-06,nan,0.08226227999999969,0,0
68,1504728632,Sold,XVG,375.0,0.0,BTC,0.000615,1.53e-06,nan,0.08287574999999969,0,0
69,1504729146,Bought,DGB,142.85714286,0.0,BTC,0.00060285,1.5e-06,nan,0.08227139999999969,0,0
70,1504729179,Sold,XVG,363.63636364,0.0,BTC,0.00061454,1.53e-06,nan,0.08288440999999969,0,0
71,1504730544,Bought,XVG,695.79831933,0.0,BTC,0.0011550199999999,2.88e-06,nan,0.08172650999999978,0,0
72,1504733698,Sold,DGB,142.85714286,0.0,BTC,0.00061285,1.53e-06,nan,0.08233782999999978,0,0
73,1504733731,Bought,XVG,363.63636364,0.0,BTC,0.0006,1.5e-06,nan,0.08173632999999977,0,0
74,1504761505,Bought,DGB,142.85714286,0.0,BTC,0.00059571,1.48e-06,nan,0.08113913999999978,0,0
75,1504777935,Sold,LSK,5.2775012,0.0,BTC,0.008444,2.111e-05,nan,0.08956202999999978,0,0
76,1504779883,Bought,XVG,375.0,0.0,BTC,0.00059625,1.49e-06,nan,0.08896428999999978,0,0
77,1504779885,Bought,DGB,146.34146341,0.0,BTC,0.00058975,1.47e-06,nan,0.08837306999999978,0,0
78,1504780019,Bought,DGB,150.0,0.0,BTC,0.0006,1.5e-06,nan,0.08777156999999977,0,0
79,1504780487,Bought,LTC,0.03488371,0.0,BTC,0.0005997499999999,1.49e-06,nan,0.08717032999999987,0,0
80,1504781967,Bought,DGB,153.84615385,0.0,BTC,0.00060307,1.5e-06,nan,0.08656575999999987,0,0
81,1504782682,Bought,XVG,387.09677419,0.0,BTC,0.00060387,1.5e-06,nan,0.08596038999999987,0,0
82,1504787763,Bought,DGB,157.89473684,0.0,BTC,0.0006047299999999,1.51e-06,nan,0.08535414999999998,0,0
83,1504789913,Sold,DGB,157.89473684,0.0,BTC,0.00061578,1.53e-06,nan,0.08596839999999997,0,0
84,1504792324,Sold,LTC,0.03488372,0.0,BTC,0.00061395,1.53e-06,nan,0.08658081999999998,0,0
85,1504793326,Sold,DGB,153.84615385,0.0,BTC,0.00061538,1.53e-06,nan,0.08719466999999997,0,0
86,1504798525,Sold,DGB,150.0,0.0,BTC,0.000618,1.54e-06,nan,0.08781112999999997,0,0
87,1504799436,Sold,STEEM,15.80486348,0.0,BTC,0.0055475,1.386e-05,nan,0.09334476999999998,0,0
88,1504803682,Bought,STORJ,35.26230204,0.0,BTC,0.00493672,1.234e-05,nan,0.08839570999999997,0,0
89,1504804275,Sold,XVG,387.09677419,0.0,BTC,0.00061935,1.54e-06,nan,0.08901351999999997,0,0
91,1504807113,Bought,NEO,0.09773961,0.0,BTC,0.0005984899999999,1.49e-06,nan,0.08841354000000007,0,0
90,1504807113,Bought,NEO,0.09773961,0.0,BTC,0.0005984899999999,1.49e-06,nan,0.08781356000000017,0,0
93,1504808630,Bought,OMG,0.1972033,0.0,BTC,0.00055,1.37e-06,nan,0.08726219000000017,0,0
92,1504808630,Bought,OMG,0.1972033,0.0,BTC,0.00055,1.37e-06,nan,0.08671082000000017,0,0
94,1504809771,Bought,KMD,2.60111848,0.0,BTC,0.00199999,4.99e-06,nan,0.08470584000000017,0,0
95,1504809771,Bought,KMD,2.60111848,0.0,BTC,0.00199999,4.99e-06,nan,0.08270086000000017,0,0
96,1504813538,Bought,OK,81.74889362,0.0,BTC,0.00498749,1.246e-05,nan,0.07770091000000016,0,0
97,1504814216,Bought,GLM,55.93876178,0.0,BTC,0.00497854,1.244e-05,nan,0.07270993000000016,0,0
98,1504814282,Sold,NEO,0.09773961,0.0,BTC,0.00065999,1.64e-06,nan,0.07336828000000016,0,0
99,1504814820,Bought,DGB,150.0,0.0,BTC,0.0005985,1.49e-06,nan,0.07276829000000017,0,0
100,1504831739,Sold,OK,21.74889362,0.0,BTC,0.00143999,3.59e-06,nan,0.07420469000000017,0,0
101,1504846540,Bought,DGB,153.84615385,0.0,BTC,0.0006,1.5e-06,nan,0.07360319000000017,0,0
102,1504857850,Sold,DGB,153.84615385,0.0,BTC,0.00061692,1.54e-06,nan,0.07421857000000016,0,0
103,1504862592,Sold,XVG,375.0,0.0,BTC,0.000615,1.53e-06,nan,0.07483204000000017,0,0
104,1504872346,Sold,KMD,2.60111848,0.0,BTC,0.0021199799999999,5.29e-06,nan,0.07694673000000007,0,0
105,1504872584,Sold,KMD,2.60111848,0.0,BTC,0.0021799899999999,5.44e-06,nan,0.07912127999999997,0,0
106,1504877356,Bought,LTC,0.03488372,0.0,BTC,0.00059605,1.49e-06,nan,0.07852373999999998,0,0
107,1504878014,Bought,LTC,0.03571429,0.0,BTC,0.00059607,1.49e-06,nan,0.07792617999999998,0,0
108,1504878090,Bought,XVG,375.0,0.0,BTC,0.0006,1.5e-06,nan,0.07732467999999998,0,0
109,1504878148,Bought,DGB,153.84615385,0.0,BTC,0.00060615,1.51e-06,nan,0.07671701999999998,0,0
110,1504879383,Bought,XVG,387.09677419,0.0,BTC,0.00060387,1.5e-06,nan,0.07611164999999999,0,0
111,1504879945,Bought,LTC,0.03658537,0.0,BTC,0.00059817,1.49e-06,nan,0.07551198999999999,0,0
112,1504880015,Bought,DGB,157.89473684,0.0,BTC,0.00060157,1.5e-06,nan,0.07490891999999999,0,0
113,1504880538,Bought,DGB,162.16216216,0.0,BTC,0.00060162,1.5e-06,nan,0.07430579999999999,0,0
114,1504881281,Sold,LTC,0.03658537,0.0,BTC,0.00061628,1.54e-06,nan,0.07492054,0,0
115,1504881968,Sold,DGB,162.16216216,0.0,BTC,0.00062108,1.55e-06,nan,0.07554006999999999,0,0
116,1504882688,Sold,XVG,387.09677419,0.0,BTC,0.00061935,1.54e-06,nan,0.07615787999999998,0,0
117,1504886949,Sold,LTC,0.03571429,0.0,BTC,0.00061371,1.53e-06,nan,0.07677005999999999,0,0
118,1504887853,Bought,STORJ,36.15702479,0.0,BTC,0.00498749,1.246e-05,nan,0.07177010999999998,0,0
119,1504889263,Sold,DGB,157.89473684,0.0,BTC,0.00061736,1.54e-06,nan,0.07238592999999999,0,0
120,1504891345,Bought,DGB,157.89473684,0.0,BTC,0.00059842,1.49e-06,nan,0.07178601999999999,0,0
121,1504893158,Bought,LTC,0.03571429,0.0,BTC,0.00059979,1.49e-06,nan,0.07118474,0,0
122,1504895410,Sold,NEO,0.09773961,0.0,BTC,0.00056591,1.41e-06,nan,0.07174923999999999,0,0
123,1504901596,Bought,DGB,162.16216216,0.0,BTC,0.0006145899999999,1.53e-06,nan,0.07113312000000009,0,0
124,1504901898,Bought,XVG,387.09677419,0.0,BTC,0.00060774,1.51e-06,nan,0.07052387000000009,0,0
125,1504934149,Sold,DGB,162.16216216,0.0,BTC,0.00061135,1.52e-06,nan,0.07113370000000009,0,0
126,1504935353,Sold,XVG,387.09677419,0.0,BTC,0.00061935,1.54e-06,nan,0.07175151000000009,0,0
127,1504940806,Sold,OK,20.0,0.0,BTC,0.0013874,3.46e-06,nan,0.07313545000000009,0,0
128,1504941184,Sold,OK,20.0,0.0,BTC,0.0014506,3.62e-06,nan,0.07458243000000009,0,0
129,1504949421,Bought,LTC,0.03658537,0.0,BTC,0.00059927,1.49e-06,nan,0.07398167000000008,0,0
130,1504951872,Sold,SLR,190.69263239,0.0,BTC,0.01039274,2.598e-05,nan,0.08434843000000009,0,0
131,1504955074,Sold,OK,20.0,0.0,BTC,0.0016554,4.13e-06,nan,0.08599970000000008,0,0
132,1504958741,Bought,XVG,387.09677419,0.0,BTC,0.00060774,1.51e-06,nan,0.08539045000000008,0,0
133,1504969612,Bought,DGB,162.16216216,0.0,BTC,0.00060648,1.51e-06,nan,0.08478246000000007,0,0
134,1505023872,Bought,LTC,0.0375,0.0,BTC,0.00059733,1.49e-06,nan,0.08418364000000007,0,0
135,1505023873,Sold,XVG,762.09677419,0.0,BTC,0.0012726999999999,3.18e-06,nan,0.08545315999999997,0,0
136,1505023875,Bought,DGB,166.66666667,0.0,BTC,0.00058833,1.47e-06,nan,0.08486335999999997,0,0
137,1505023945,Bought,DGB,171.42857143,0.0,BTC,0.00060514,1.51e-06,nan,0.08425670999999997,0,0
138,1505025249,Sold,XVG,363.63636364,0.0,BTC,0.00061454,1.53e-06,nan,0.08486971999999997,0,0
139,1505025453,Sold,BTC,0.03029236,0.0,USDT,122.6892077,0.30672301,nan,0.054577359999999964,105.05182284560364,0
140,1505028568,Bought,OK,57.59237875,0.0,BTC,0.0049529399999999,1.238e-05,nan,0.049612040000000066,0,0
141,1505028597,Bought,NEO,0.98782524,0.0,BTC,0.0049875,1.246e-05,nan,0.04461208000000007,0,0
142,1505034459,Sold,NEO,0.98782524,0.0,BTC,0.00512185,1.28e-05,nan,0.049721130000000065,0,0
143,1505035993,Bought,LTC,0.03846154,0.0,BTC,0.00059988,1.49e-06,nan,0.04911976000000007,0,0
144,1505038861,Bought,DGB,358.28877006,0.0,BTC,0.0012540099999999,3.13e-06,nan,0.04786262000000017,0,0
145,1505038895,Sold,DGB,181.81818182,0.0,BTC,0.00062727,1.56e-06,nan,0.04848833000000017,0,0
146,1505040175,Bought,DGB,181.81818182,0.0,BTC,0.0006,1.5e-06,nan,0.04788683000000017,0,0
147,1505045093,Sold,XVG,352.94117647,0.0,BTC,0.00061411,1.53e-06,nan,0.04849941000000017,0,0
148,1505045096,Sold,OK,50.85080572,0.0,BTC,0.00458216,1.145e-05,nan,0.05307012000000017,0,0
149,1505045165,Sold,DGB,181.81818182,0.0,BTC,0.00061818,1.54e-06,nan,0.053686760000000174,0,0
150,1505045792,Sold,XVG,342.85714286,0.0,BTC,0.00061371,1.53e-06,nan,0.05429894000000017,0,0
151,1505045936,Bought,VIA,19.69942334,0.0,BTC,0.0049875,1.246e-05,nan,0.04929898000000017,0,0
152,1505046940,Bought,XVG,947.80610569,0.0,BTC,0.00171552,4.28e-06,nan,0.04757918000000017,0,0
153,1505046994,Bought,XVG,333.33333333,0.0,BTC,0.00059999,1.49e-06,nan,0.04697770000000017,0,0
154,1505047617,Sold,XVG,333.33333333,0.0,BTC,0.00061666,1.54e-06,nan,0.04759282000000017,0,0
155,1505048076,Sold,XVG,324.32432432,0.0,BTC,0.00060648,1.51e-06,nan,0.04819779000000017,0,0
156,1505048427,Sold,DGB,176.47058824,0.0,BTC,0.0006176399999999,1.54e-06,nan,0.04881389000000007,0,0
157,1505049448,Bought,XVG,324.32432432,0.0,BTC,0.00059999,1.49e-06,nan,0.04821241000000007,0,0
158,1505051376,Bought,XVG,333.33333333,0.0,BTC,0.00059999,1.49e-06,nan,0.047610930000000065,0,0
159,1505051867,Sold,LTC,0.03846154,0.0,BTC,0.00061162,1.52e-06,nan,0.04822103000000007,0,0
160,1505052571,Sold,XVG,333.33333333,0.0,BTC,0.00061666,1.54e-06,nan,0.048836150000000064,0,0
161,1505054754,Bought,GRS,34.59937565,0.0,BTC,0.00099749,2.49e-06,nan,0.04783617000000007,0,0
162,1505056550,Sold,OK,6.74157303,0.0,BTC,0.00061975,1.54e-06,nan,0.04845438000000007,0,0
163,1505056585,Bought,OK,6.52173913,0.0,BTC,0.0005999299999999,1.49e-06,nan,0.047852960000000166,0,0
164,1505058407,Sold,XVG,324.32432432,0.0,BTC,0.00061297,1.53e-06,nan,0.048464400000000164,0,0
165,1505058726,Bought,OK,6.74157303,0.0,BTC,0.0005999299999999,1.49e-06,nan,0.04786298000000026,0,0
166,1505059600,Sold,XVG,315.78947368,0.0,BTC,0.00061263,1.53e-06,nan,0.048474080000000266,0,0
167,1505063547,Sold,DGB,171.42857143,0.0,BTC,0.00062057,1.55e-06,nan,0.049093100000000264,0,0
168,1505065453,Bought,XVG,315.78947368,0.0,BTC,0.00059999,1.49e-06,nan,0.04849162000000026,0,0
169,1505069307,Bought,XVG,324.32432432,0.0,BTC,0.00059999,1.49e-06,nan,0.04789014000000026,0,0
170,1505072017,Bought,NEO,0.21059114,0.0,BTC,0.00116562,2.91e-06,nan,0.04672161000000026,0,0
171,1505072169,Bought,OMG,0.42118226,0.0,BTC,0.00115825,2.89e-06,nan,0.04556047000000026,0,0
172,1505078133,Sold,XVG,324.32432432,0.0,BTC,0.00061297,1.53e-06,nan,0.04617191000000026,0,0
173,1505078293,Bought,NAV,3.60108303,0.0,BTC,0.00099749,2.49e-06,nan,0.04517193000000026,0,0
174,1505079264,Bought,TKS,2.11030718,0.0,BTC,0.00099747,2.49e-06,nan,0.04417197000000026,0,0
175,1505106666,Bought,XVG,657.65765765,0.0,BTC,0.0011772,2.94e-06,nan,0.04299183000000026,0,0
176,1505106668,Bought,DGB,171.42857143,0.0,BTC,0.0006,1.5e-06,nan,0.04239033000000026,0,0
177,1505106670,Sold,OK,6.74157303,0.0,BTC,0.00063026,1.57e-06,nan,0.04301902000000026,0,0
178,1505106671,Bought,NEO,0.11111111,0.0,BTC,0.0005905499999999,1.47e-06,nan,0.04242700000000036,0,0
179,1505106673,Bought,OMG,0.22222222,0.0,BTC,0.00059977,1.49e-06,nan,0.04182574000000036,0,0
180,1505107067,Sold,OK,6.52173913,0.0,BTC,0.00061956,1.54e-06,nan,0.04244376000000036,0,0
181,1505107430,Bought,OK,6.31578947,0.0,BTC,0.00059494,1.48e-06,nan,0.04184734000000036,0,0
182,1505107468,Sold,OK,6.31578947,0.0,BTC,0.00060486,1.51e-06,nan,0.04245069000000036,0,0
183,1505107571,Bought,OK,6.12244898,0.0,BTC,0.00058738,1.46e-06,nan,0.04186185000000036,0,0
184,1505109166,Bought,OK,6.18815708,0.0,BTC,0.00058775,1.46e-06,nan,0.04127264000000036,0,0
185,1505110541,Sold,OK,6.25,0.0,BTC,0.0006186799999999,1.54e-06,nan,0.04188978000000026,0,0
186,1505110874,Bought,NEO,0.11538462,0.0,BTC,0.00060177,1.5e-06,nan,0.041286510000000255,0,0
187,1505113324,Sold,OK,6.06060606,0.0,BTC,0.00063369,1.58e-06,nan,0.04191862000000025,0,0
188,1505113392,Bought,SYS,14.81729055,0.0,BTC,0.00099749,2.49e-06,nan,0.040918640000000256,0,0
189,1505113433,Bought,OK,5.88235294,0.0,BTC,0.00060552,1.51e-06,nan,0.040311610000000254,0,0
190,1505113470,Sold,OK,5.88235294,0.0,BTC,0.0006029399999999,1.5e-06,nan,0.04091305000000015,0,0
191,1505113540,Bought,OK,5.71428571,0.0,BTC,0.00059114,1.47e-06,nan,0.04032044000000015,0,0
192,1505113850,Sold,NEO,0.11538462,0.0,BTC,0.00062312,1.55e-06,nan,0.040942010000000154,0,0
193,1505114182,Sold,OK,5.71428571,0.0,BTC,0.00059571,1.48e-06,nan,0.041536240000000155,0,0
194,1505114713,Bought,OK,5.60747664,0.0,BTC,0.00060168,1.5e-06,nan,0.04093306000000015,0,0
195,1505116030,Sold,BTC,0.0023869,0.0,USDT,10.02498,0.02506244,nan,0.038546160000000156,8.421000936844077,0
196,1505116472,Bought,BTC,0.0023869,0.0,USDT,9.929504,0.02482376,nan,0.04093306000000015,0,0
197,1505116716,Sold,OK,5.60747664,0.0,BTC,0.00061401,1.53e-06,nan,0.04154554000000015,0,0
198,1505117437,Sold,LTC,0.03533082,0.0,BTC,0.00056529,1.41e-06,nan,0.042109420000000154,0,0
199,1505117440,Sold,DGB,427.99310224,0.0,BTC,0.00147657,3.69e-06,nan,0.04358230000000016,0,0
200,1505117591,Bought,OK,5.17241379,0.0,BTC,0.0005974099999999,1.49e-06,nan,0.042983400000000255,0,0
201,1505117774,Sold,XVG,333.33333333,0.0,BTC,0.00061333,1.53e-06,nan,0.04359520000000026,0,0
202,1505117962,Sold,OK,5.17241379,0.0,BTC,0.00063444,1.58e-06,nan,0.044228060000000256,0,0
203,1505118628,Sold,XVG,324.32432432,0.0,BTC,0.00060972,1.52e-06,nan,0.04483626000000026,0,0
204,1505118854,Bought,OK,5.17241379,0.0,BTC,0.00059808,1.49e-06,nan,0.04423669000000026,0,0
205,1505119377,Bought,XVG,324.32432432,0.0,BTC,0.00059999,1.49e-06,nan,0.04363521000000026,0,0
206,1505119455,Bought,OK,5.35714286,0.0,BTC,0.00058928,1.47e-06,nan,0.043044460000000256,0,0
207,1505120268,Sold,OK,5.35714286,0.0,BTC,0.00062357,1.55e-06,nan,0.04366648000000026,0,0
208,1505122091,Bought,OK,5.35714286,0.0,BTC,0.00059978,1.49e-06,nan,0.043065210000000256,0,0
209,1505125057,Sold,OK,5.35714286,0.0,BTC,0.00062303,1.55e-06,nan,0.04368669000000026,0,0
210,1505127874,Bought,XVG,333.33333333,0.0,BTC,0.00060333,1.5e-06,nan,0.043081860000000256,0,0
211,1505128954,Sold,DGB,176.47058824,0.0,BTC,0.00063352,1.58e-06,nan,0.043713800000000254,0,0
212,1505129031,Sold,DGB,169.01408451,0.0,BTC,0.00063549,1.58e-06,nan,0.044347710000000255,0,0
213,1505129069,Sold,DGB,162.16216216,0.0,BTC,0.00063081,1.57e-06,nan,0.04497695000000026,0,0
214,1505129145,Sold,DGB,155.84415584,0.0,BTC,0.00062181,1.55e-06,nan,0.045597210000000256,0,0
215,1505129182,Sold,XVG,333.33333333,0.0,BTC,0.00061333,1.53e-06,nan,0.04620901000000026,0,0
216,1505129297,Bought,OK,5.35714286,0.0,BTC,0.00060525,1.51e-06,nan,0.04560225000000026,0,0
217,1505129521,Bought,DGB,155.84415584,0.0,BTC,0.0005922,1.48e-06,nan,0.04500857000000026,0,0
218,1505129861,Sold,DGB,155.84415584,0.0,BTC,0.00064051,1.6e-06,nan,0.04564748000000026,0,0
219,1505129909,Bought,BTC,0.00538159,0.0,USDT,22.37329256,0.05593323,nan,0.05102907000000026,0,0
220,1505130083,Sold,DGB,150.0,0.0,BTC,0.0006225,1.55e-06,nan,0.05165002000000026,0,0
221,1505131313,Bought,OK,5.55555556,0.0,BTC,0.0005977199999999,1.49e-06,nan,0.05105081000000036,0,0
222,1505131388,Bought,DGB,150.0,0.0,BTC,0.0005985,1.49e-06,nan,0.05045082000000036,0,0
223,1505131727,Sold,OK,5.55555556,0.0,BTC,0.00062333,1.55e-06,nan,0.051072600000000364,0,0
224,1505133335,Sold,DGB,150.0,0.0,BTC,0.000621,1.55e-06,nan,0.051692050000000364,0,0
