idx,timestamp,type,asset,qty,fee,asset_b,qty_b,fee_b,address,balanceB,plus,diversi
225,1505134943,Sold,OK,5.35714286,0.0,BTC,0.0006240999999999,1.56e-06,nan,0.052314590000000265,0,0
226,1505137220,Sold,OK,5.17241379,0.0,BTC,0.00062431,1.56e-06,nan,0.05293734000000026,0,0
227,1505138403,Sold,TKS,2.11030718,0.0,BTC,0.00105515,2.63e-06,nan,0.053989860000000264,0,0
228,1505138728,Sold,DGB,144.57831325,0.0,BTC,0.00062168,1.55e-06,nan,0.05460999000000026,0,0
229,1505139325,Sold,XVG,324.32432432,0.0,BTC,0.00061297,1.53e-06,nan,0.05522143000000026,0,0
230,1505139699,Bought,OK,9.67993755,0.0,BTC,0.00114678,2.86e-06,nan,0.05407179000000026,0,0
231,1505139812,Bought,OK,5.08474576,0.0,BTC,0.0005974499999999,1.49e-06,nan,0.053472850000000356,0,0
232,1505140680,Bought,GAME,1.37931034,0.0,BTC,0.00059296,1.48e-06,nan,0.052878410000000355,0,0
233,1505140854,Bought,GAME,3.81671648,0.0,BTC,0.00163573,4.08e-06,nan,0.051238600000000356,0,0
234,1505141777,Sold,LTC,0.03620938,0.0,BTC,0.00058717,1.46e-06,nan,0.05182431000000036,0,0
235,1505141887,Bought,DGB,127.76146076,0.0,BTC,0.00054298,1.35e-06,nan,0.05127998000000036,0,0
236,1505141892,Bought,GAME,1.23189848,0.0,BTC,0.00052971,1.32e-06,nan,0.050748950000000355,0,0
237,1505142129,Bought,QTUM,0.30652695,0.0,BTC,0.0009975,2.49e-06,nan,0.049748960000000356,0,0
238,1505142376,Bought,DGB,144.23076923,0.0,BTC,0.00059711,1.49e-06,nan,0.04915036000000036,0,0
239,1505143495,Sold,GRS,34.59937565,0.0,BTC,0.00105528,2.63e-06,nan,0.05020301000000036,0,0
240,1505144333,Sold,OK,9.59226952,0.0,BTC,0.00112824,2.82e-06,nan,0.05132843000000036,0,0
241,1505145722,Bought,GAME,1.44230769,0.0,BTC,0.00059727,1.49e-06,nan,0.050729670000000365,0,0
242,1505146450,Sold,OK,5.17241379,0.0,BTC,0.00062068,1.55e-06,nan,0.05134880000000037,0,0
243,1505147110,Bought,OK,9.71959076,0.0,BTC,0.00116304,2.9e-06,nan,0.05018286000000037,0,0
244,1505147911,Bought,CVC,9.21903882,0.0,BTC,0.0009975,2.49e-06,nan,0.04918287000000037,0,0
245,1505151204,Bought,EDGELESS,5.7997558,0.0,BTC,0.0009975,2.49e-06,nan,0.04818288000000037,0,0
246,1505151486,Bought,EDGELESS,5.9375,0.0,BTC,0.00099453,2.48e-06,nan,0.04718587000000037,0,0
247,1505151514,Sold,GAME,1.44230769,0.0,BTC,0.00062548,1.56e-06,nan,0.04780979000000037,0,0
248,1505155372,Bought,EDGELESS,17.46017854,0.0,BTC,0.00299249,7.48e-06,nan,0.044809820000000375,0,0
249,1505157863,Sold,OK,4.94505495,0.0,BTC,0.0006205,1.55e-06,nan,0.045428770000000375,0,0
250,1505161424,Sold,OK,4.77453581,0.0,BTC,0.00062355,1.55e-06,nan,0.04605077000000037,0,0
251,1505161505,Sold,XVG,296.80301549,0.0,BTC,0.00054314,1.35e-06,nan,0.04659256000000037,0,0
252,1505161985,Bought,OK,4.59770115,0.0,BTC,0.00060689,1.51e-06,nan,0.04598416000000037,0,0
253,1505164127,Bought,BLK,113.35227273,0.0,BTC,0.0049875,1.246e-05,nan,0.04098420000000037,0,0
254,1505164167,Bought,LUN,1.83363971,0.0,BTC,0.0049875,1.246e-05,nan,0.035984240000000375,0,0
255,1505165360,Sold,SYS,14.81729055,0.0,BTC,0.00118538,2.96e-06,nan,0.03716666000000038,0,0
256,1505183130,Sold,OMG,0.1972033,0.0,BTC,0.000583,1.45e-06,nan,0.03774821000000038,0,0
257,1505183314,Sold,OMG,0.1972033,0.0,BTC,0.00059949,1.49e-06,nan,0.03834621000000038,0,0
258,1505192540,Sold,OK,4.59770115,0.0,BTC,0.00074937,1.87e-06,nan,0.03909371000000038,0,0
259,1505192542,Sold,OMG,0.43650793,0.0,BTC,0.0012877,3.21e-06,nan,0.04037820000000038,0,0
260,1505192543,Bought,GAME,1.44230769,0.0,BTC,0.00059999,1.49e-06,nan,0.039776720000000376,0,0
261,1505192576,Bought,XVG,338.34586466,0.0,BTC,0.00060225,1.5e-06,nan,0.039172970000000376,0,0
262,1505192621,Bought,OK,3.65111562,0.0,BTC,0.00059586,1.48e-06,nan,0.038575630000000374,0,0
263,1505193633,Bought,OMG,0.17599641,0.0,BTC,0.00052123,1.3e-06,nan,0.038053100000000374,0,0
264,1505212092,Sold,OK,3.65111562,0.0,BTC,0.00069626,1.74e-06,nan,0.03874762000000037,0,0
265,1505212093,Bought,OMG,0.2020202,0.0,BTC,0.00059292,1.48e-06,nan,0.03815322000000037,0,0
266,1505212169,Bought,OK,3.10344828,0.0,BTC,0.00059151,1.47e-06,nan,0.03756024000000037,0,0
267,1505212628,Sold,DGB,144.23076923,0.0,BTC,0.00062163,1.55e-06,nan,0.03818032000000037,0,0
268,1505215734,Bought,XVG,350.87719298,0.0,BTC,0.0006035,1.5e-06,nan,0.03757532000000037,0,0
269,1505216965,Bought,OK,3.21428571,0.0,BTC,0.0005978499999999,1.49e-06,nan,0.03697598000000047,0,0
270,1505217537,Bought,OK,3.33333333,0.0,BTC,0.0005962599999999,1.49e-06,nan,0.03637823000000057,0,0
271,1505217805,Sold,OK,3.33333333,0.0,BTC,0.00062166,1.55e-06,nan,0.036998340000000574,0,0
272,1505218500,Bought,NEO,0.11538462,0.0,BTC,0.0006,1.5e-06,nan,0.036396840000000576,0,0
273,1505218652,Bought,OK,3.33333333,0.0,BTC,0.00059326,1.48e-06,nan,0.03580210000000057,0,0
274,1505218729,Bought,OK,3.46153846,0.0,BTC,0.00059884,1.49e-06,nan,0.03520177000000057,0,0
275,1505219074,Sold,OK,3.46153846,0.0,BTC,0.00062896,1.57e-06,nan,0.03582916000000057,0,0
276,1505219284,Bought,OMG,0.20979021,0.0,BTC,0.00060172,1.5e-06,nan,0.035225940000000566,0,0
277,1505219551,Sold,OK,3.33333333,0.0,BTC,0.00062346,1.55e-06,nan,0.03584785000000057,0,0
278,1505219935,Sold,OK,3.21428571,0.0,BTC,0.00062051,1.55e-06,nan,0.03646681000000057,0,0
279,1505220254,Bought,OK,3.21428571,0.0,BTC,0.00059753,1.49e-06,nan,0.03586779000000057,0,0
280,1505220326,Sold,OK,3.21428571,0.0,BTC,0.00062678,1.56e-06,nan,0.036493010000000575,0,0
281,1505223283,Bought,OK,3.21428571,0.0,BTC,0.00059467,1.48e-06,nan,0.03589686000000058,0,0
282,1505224322,Sold,GAME,1.44230769,0.0,BTC,0.00062339,1.55e-06,nan,0.03651870000000058,0,0
283,1505225350,Bought,OK,3.33333333,0.0,BTC,0.00059299,1.48e-06,nan,0.03592423000000058,0,0
284,1505225465,Bought,OK,3.46153846,0.0,BTC,0.00059005,1.47e-06,nan,0.03533271000000058,0,0
285,1505225808,Bought,DGB,144.23076923,0.0,BTC,0.00059999,1.49e-06,nan,0.03473123000000058,0,0
286,1505226191,Sold,OK,3.46153846,0.0,BTC,0.0006246299999999,1.56e-06,nan,0.03535430000000048,0,0
287,1505228372,Bought,XVG,364.37246964,0.0,BTC,0.00059757,1.49e-06,nan,0.03475524000000048,0,0
288,1505231321,Sold,XVG,364.37246964,0.0,BTC,0.00063036,1.57e-06,nan,0.035384030000000476,0,0
289,1505232244,Bought,OK,3.46153846,0.0,BTC,0.00059538,1.48e-06,nan,0.03478717000000048,0,0
290,1505232859,Sold,XVG,350.87719298,0.0,BTC,0.00062105,1.55e-06,nan,0.03540667000000048,0,0
291,1505233053,Bought,OK,3.6,0.0,BTC,0.000594,1.48e-06,nan,0.03481119000000048,0,0
292,1505233728,Bought,XVG,350.87719298,0.0,BTC,0.00059999,1.49e-06,nan,0.034209710000000476,0,0
293,1505234114,Bought,OK,3.75,0.0,BTC,0.0005996199999999,1.49e-06,nan,0.03360860000000058,0,0
294,1505234882,Sold,OK,3.75,0.0,BTC,0.0006250499999999,1.56e-06,nan,0.03423209000000048,0,0
295,1505235304,Bought,BTC,0.023317,0.0,USDT,99.703492,0.24925873,nan,0.05754909000000048,0,0
296,1505237618,Sold,OK,3.6,0.0,BTC,0.0006263999999999,1.56e-06,nan,0.05817393000000038,0,0
297,1505239375,Bought,DGB,150.0,0.0,BTC,0.000597,1.49e-06,nan,0.05757544000000038,0,0
298,1505239686,Bought,NEO,0.12,0.0,BTC,0.0006,1.5e-06,nan,0.05697394000000038,0,0
299,1505239800,Bought,OK,3.6,0.0,BTC,0.000594,1.48e-06,nan,0.05637846000000038,0,0
300,1505239996,Bought,OMG,0.21818182,0.0,BTC,0.0005984699999999,1.49e-06,nan,0.05577850000000048,0,0
301,1505240303,Bought,OK,3.75,0.0,BTC,0.00059625,1.49e-06,nan,0.05518076000000048,0,0
302,1505240305,Bought,NEO,0.125,0.0,BTC,0.00060125,1.5e-06,nan,0.05457801000000048,0,0
303,1505240544,Sold,OK,3.75,0.0,BTC,0.00063498,1.58e-06,nan,0.05521141000000048,0,0
304,1505240620,Sold,NEO,0.125,0.0,BTC,0.00062654,1.56e-06,nan,0.05583639000000048,0,0
305,1505241125,Bought,DGB,156.25,0.0,BTC,0.00059218,1.48e-06,nan,0.055242730000000476,0,0
306,1505241362,Bought,DGB,163.04347826,0.0,BTC,0.00059673,1.49e-06,nan,0.05464451000000048,0,0
307,1505242532,Sold,OK,3.6,0.0,BTC,0.00063086,1.57e-06,nan,0.05527380000000048,0,0
308,1505242855,Sold,DGB,163.04347826,0.0,BTC,0.00061956,1.54e-06,nan,0.055891820000000474,0,0
309,1505244015,Sold,OK,3.46153846,0.0,BTC,0.00062999,1.57e-06,nan,0.05652024000000047,0,0
310,1505244333,Sold,OK,3.33333333,0.0,BTC,0.00062099,1.55e-06,nan,0.05713968000000047,0,0
311,1505248460,Sold,OMG,0.21818182,0.0,BTC,0.0006243799999999,1.56e-06,nan,0.05776250000000037,0,0
312,1505250477,Bought,LTC,0.10723409,0.0,BTC,0.00172109,4.3e-06,nan,0.05603711000000037,0,0
313,1505254429,Sold,OK,6.31773399,0.0,BTC,0.00122879,3.07e-06,nan,0.05726283000000037,0,0
314,1505330293,Bought,GAM,2.2692012,0.0,BTC,0.0049875,1.246e-05,nan,0.05226287000000037,0,0
315,1505334406,Bought,STRAX,3.89953088,0.0,BTC,0.00498749,1.246e-05,nan,0.047262920000000375,0,0
316,1505335927,Bought,OK,31.171875,0.0,BTC,0.0049875,1.246e-05,nan,0.04226296000000038,0,0
317,1505504773,Sold,NAV,3.60108303,0.0,BTC,0.00104431,2.61e-06,nan,0.043304660000000376,0,0
318,1505536536,Sold,NEO,0.55708687,0.0,BTC,0.00307916,7.69e-06,nan,0.046376130000000376,0,0
319,1505578646,Bought,NEO,0.92618728,0.0,BTC,0.00498749,1.246e-05,nan,0.04137618000000037,0,0
320,1505634010,Bought,BTS,250.6281407,0.0,BTC,0.00498749,1.246e-05,nan,0.03637623000000037,0,0
321,1505651084,Sold,GAM,2.2692012,0.0,BTC,0.00635376,1.588e-05,nan,0.04271411000000037,0,0
322,1505673814,Bought,GNO,0.16625316,0.0,BTC,0.00498746,1.246e-05,nan,0.03771419000000037,0,0
323,1505747414,Sold,GAME,6.4279253,0.0,BTC,0.0030458,7.61e-06,nan,0.04075238000000037,0,0
324,1505752907,Sold,EDGELESS,29.19743434,0.0,BTC,0.00780679,1.951e-05,nan,0.04853966000000037,0,0
325,1505756133,Sold,VIA,32.52471649,0.0,BTC,0.01008266,2.52e-05,nan,0.05859712000000038,0,0
326,1505827681,Bought,NEO,0.92584342,0.0,BTC,0.00498659,1.246e-05,nan,0.05359807000000038,0,0
327,1505845377,Bought,OK,40.08922112,0.0,BTC,0.00498749,1.246e-05,nan,0.04859812000000038,0,0
328,1505848628,Sold,BLK,113.35227273,0.0,BTC,0.00686346,1.715e-05,nan,0.055444430000000385,0,0
329,1505849825,Sold,BTS,250.6281407,0.0,BTC,0.00523562,1.308e-05,nan,0.06066697000000038,0,0
330,1506314744,Sold,ZEC,0.08769743,0.0,BTC,0.00517414,1.293e-05,nan,0.06582818000000037,0,0
331,1506399002,Bought,ETH,0.05774585,0.0,BTC,0.00434203,1.085e-05,nan,0.06147530000000037,0,0
332,1506400836,Bought,RDD,13125.0,0.0,BTC,0.0049875,1.246e-05,nan,0.056475340000000374,0,0
333,1506438568,Sold,ETH,0.03448391,0.0,USDT,10.03609371,0.02509023,nan,0.056475340000000374,8.470083533219114,0
334,1506438568,Bought,NEO,0.38808699,0.0,USDT,9.97499991,0.02493749,nan,0.056475340000000374,0,0
335,1506438586,Sold,NEO,0.38808699,0.0,ETH,0.0345703299999999,8.642e-05,nan,0.056475340000000374,0,0
336,1506446331,Bought,ETH,0.00020154,0.0,USDT,0.05830068,0.00014575,nan,0.056475340000000374,0,0
337,1506446665,Bought,ETC,4.987e-05,0.0,ETH,2.01e-06,0.0,nan,0.056475340000000374,0,0
339,1506456305,Sold,BTC,0.00259935,0.0,USDT,10.17255622,0.02543139,nan,0.05387599000000037,8.540326459157887,0
338,1506456305,Bought,LTC,0.19501466,0.0,USDT,9.97499985,0.02493749,nan,0.05387599000000037,0,0
341,1506456306,Sold,ETH,0.03539585,0.0,USDT,10.21170272,0.02552925,nan,0.05387599000000037,8.573191742572964,0
340,1506456306,Sold,LTC,0.19501466,0.0,BTC,0.00260961,6.52e-06,nan,0.056479080000000376,0,0
342,1506457554,Bought,ETH,0.03553107,0.0,USDT,10.30752787,0.02576881,nan,0.056479080000000376,0,0
344,1506459238,Bought,NEO,0.37413564,0.0,BTC,0.00254412,6.36e-06,nan,0.053928600000000375,0,0
343,1506459238,Sold,NEO,0.37413564,0.0,USDT,10.04180057,0.0251045,nan,0.053928600000000375,8.443129008806256,0
345,1506459241,Bought,BTC,0.0025505,0.0,USDT,9.9750055,0.02493751,nan,0.05647910000000037,0,0
346,1506461456,Bought,NEO,0.37491415,0.0,BTC,0.00253828,6.34e-06,nan,0.053934480000000375,0,0
347,1506466060,Sold,NEO,0.37491415,0.0,USDT,10.04020093,0.0251005,nan,0.053934480000000375,8.449066039566373,0
349,1506529939,Sold,NEO,0.296875,0.0,BTC,0.00244863,6.12e-06,nan,0.056376990000000377,0,0
348,1506529939,Bought,NEO,0.296875,0.0,USDT,9.975,0.0249375,nan,0.056376990000000377,0,0
350,1506529992,Sold,BTC,0.00244252,0.0,USDT,10.04234769,0.02510586,nan,0.05393447000000037,8.489943452595359,0
352,1506530816,Bought,BTC,0.00243411,0.0,USDT,9.97498277,0.02493745,nan,0.056368580000000376,0,0
351,1506530816,Sold,NEO,0.29430654,0.0,USDT,10.03585301,0.02508963,nan,0.056368580000000376,2.64818496648921,0
353,1506530817,Bought,NEO,0.29430654,0.0,BTC,0.00242802,6.07e-06,nan,0.053934490000000376,0,0
354,1506532316,Sold,BTC,0.0024475,0.0,USDT,10.04454,0.02511135,nan,0.05148699000000038,8.491796854804877,0
355,1506532317,Bought,NEO,0.30930233,0.0,USDT,10.02139549,0.02505348,nan,0.05148699000000038,0,0
356,1506532319,Sold,NEO,0.30930233,0.0,BTC,0.00245363,6.13e-06,nan,0.053934490000000376,0,0
357,1506532835,Bought,NEO,0.30681425,0.0,BTC,0.00242382,6.05e-06,nan,0.051504620000000376,0,0
358,1506532836,Sold,NEO,0.30681425,0.0,USDT,10.03589411,0.02508973,nan,0.051504620000000376,8.484487501006447,0
359,1506532836,Bought,BTC,0.0024217,0.0,USDT,9.97498229,0.02493745,nan,0.053926320000000375,0,0
360,1506542298,Bought,BTC,0.00237783,0.0,USDT,9.97499685,0.02493749,nan,0.05630415000000037,0,0
361,1506542298,Bought,NEO,0.32324522,0.0,BTC,0.00237188,5.92e-06,nan,0.05392635000000037,0,0
362,1506542299,Sold,NEO,0.32324522,0.0,USDT,10.041936,0.02510484,nan,0.05392635000000037,8.494400919245862,0
363,1506567178,Sold,GNO,0.29047409,0.0,BTC,0.0104570599999999,2.614e-05,nan,0.06435727000000027,0,0
365,1506615213,Bought,BTC,0.00239899,0.0,USDT,9.97500042,0.0249375,nan,0.06675626000000028,0,0
364,1506615213,Bought,OMG,0.95604971,0.0,BTC,0.00239299,5.98e-06,nan,0.06435729000000028,0,0
366,1506615278,Sold,OMG,0.95604971,0.0,USDT,10.03852182,0.0250963,nan,0.06435729000000028,8.462663576301662,0
367,1506618686,Sold,ETH,0.0332594,0.0,USDT,10.04776451,0.02511941,nan,0.06435729000000028,8.459320394495297,0
368,1506618686,Bought,BCH,0.02127609,0.0,USDT,9.97500011,0.0249375,nan,0.06435729000000028,0,0
369,1506621905,Sold,BCH,0.02127609,0.0,ETH,0.03334275,8.333e-05,nan,0.06435729000000028,0,0
371,1506629442,Sold,ZEC,0.03186067,0.0,USDT,10.049606890000002,0.02512401,nan,0.06435729000000028,8.466481039171637,0
370,1506629442,Bought,ZEC,0.03186067,0.0,BTC,0.00240572,6.01e-06,nan,0.061945560000000274,0,0
372,1506629474,Bought,BTC,0.00241175,0.0,USDT,9.974998,0.02493749,nan,0.06435731000000028,0,0
373,1506629484,Sold,NEO,0.32583586,0.0,USDT,10.05552632,0.02513881,nan,0.06435731000000028,8.471467973513962,0
374,1506629489,Bought,NEO,0.32583586,0.0,BTC,0.00240572,6.01e-06,nan,0.06194558000000028,0,0
375,1506629490,Bought,BTC,0.00241175,0.0,USDT,9.974998,0.02493749,nan,0.06435733000000028,0,0
376,1506633709,Bought,ZEC,0.03254654,0.0,BTC,0.00237351,5.93e-06,nan,0.061977890000000285,0,0
377,1506633711,Bought,BTC,0.00237947,0.0,USDT,9.97501187,0.02493752,nan,0.06435736000000028,0,0
378,1506633802,Sold,ZEC,0.03254654,0.0,USDT,10.04503391,0.02511258,nan,0.06435736000000028,8.476445389098968,0
379,1506700512,Bought,OMG,0.99504235,0.0,BTC,0.00236731,5.91e-06,nan,0.06198414000000028,0,0
380,1506700512,Bought,BTC,0.00237325,0.0,USDT,9.975007069999998,0.02493751,nan,0.06435739000000028,0,0
381,1506701554,Sold,OMG,0.99504235,0.0,USDT,10.04992773,0.02512481,nan,0.06435739000000028,8.475179848542812,0
382,1506706993,Sold,BTC,0.00240629,0.0,USDT,10.03663799,0.02509159,nan,0.06195110000000028,8.455448023073641,0
383,1506707134,Bought,XRP,50.89285714,0.0,USDT,9.97499999,0.02493749,nan,0.06195110000000028,0,0
384,1506707818,Sold,XRP,50.89285714,0.0,BTC,0.00241232,6.03e-06,nan,0.06435739000000028,0,0
385,1506792256,Bought,BTC,0.00230689,0.0,USDT,9.97499236,0.02493748,nan,0.06666428000000028,0,0
386,1506792270,Bought,ZEC,0.0357773,0.0,BTC,0.00230112,5.75e-06,nan,0.06435741000000028,0,0
387,1506792931,Sold,ZEC,0.0357773,0.0,USDT,9.99110289,0.02497775,nan,0.06435741000000028,8.423062250939195,0
388,1506836666,Sold,DGB,852.60857438,0.0,BTC,0.00370884,9.27e-06,nan,0.06805698000000028,0,0
389,1506838205,Bought,BTC,0.00230369,0.0,USDT,9.9749823,0.02493745,nan,0.07036067000000028,0,0
390,1506838206,Bought,OMG,0.99793496,0.0,BTC,0.0022979299999999,5.74e-06,nan,0.06805700000000038,0,0
391,1506838465,Sold,OMG,0.99793496,0.0,USDT,10.05319678,0.02513298,nan,0.06805700000000038,8.48555890267224,0
392,1506878112,Bought,OMG,1.01272584,0.0,BTC,0.0023013499999999,5.75e-06,nan,0.06574990000000049,0,0
393,1506878112,Bought,BTC,0.00230713,0.0,USDT,9.97501498,0.02493753,nan,0.06805703000000049,0,0
394,1506898026,Sold,OMG,1.01272584,0.0,USDT,10.03510033,0.02508774,nan,0.06805703000000049,8.4712699399353,0
395,1506917166,Sold,XVG,1015.90182352,0.0,BTC,0.00183878,4.59e-06,nan,0.06989122000000049,0,0
396,1506957043,Bought,BTC,0.00225754,0.0,USDT,9.9750037,0.0249375,nan,0.07214876000000049,0,0
397,1506957044,Bought,DASH,0.03158858,0.0,BTC,0.00225189,5.62e-06,nan,0.06989125000000049,0,0
398,1506957559,Sold,DASH,0.03158858,0.0,USDT,10.01560152,0.025039,nan,0.06989125000000049,8.499785194701333,0
399,1506960551,Bought,BTC,0.0022774,0.0,USDT,9.975012,0.02493753,nan,0.07216865000000049,0,0
400,1506960800,Bought,BCH,0.02384991,0.0,BTC,0.0022716999999999,5.67e-06,nan,0.06989128000000058,0,0
401,1506962587,Sold,BCH,0.02384991,0.0,USDT,9.94903765,0.02487259,nan,0.06989128000000058,8.445217464562205,0
402,1507144546,Sold,NEO,1.8520307,0.0,BTC,0.01394579,3.486e-05,nan,0.08380221000000058,0,0
403,1507144593,Sold,STORJ,96.73658571,0.0,BTC,0.01020184,2.55e-05,nan,0.09397855000000059,0,0
404,1507144662,Sold,GLM,55.93876178,0.0,BTC,0.00327913,8.19e-06,nan,0.09724949000000059,0,0
405,1507144702,Sold,OMG,0.79470337,0.0,BTC,0.0016331,4.08e-06,nan,0.09887851000000059,0,0
406,1507144844,Sold,QTUM,0.30652695,0.0,BTC,0.00082777,2.06e-06,nan,0.09970422000000058,0,0
407,1507144880,Sold,LUN,1.83363971,0.0,BTC,0.00326651,8.16e-06,nan,0.10296257000000057,0,0
408,1507145212,Sold,OK,71.26109612,0.0,BTC,0.00435761,1.089e-05,nan,0.10730929000000057,0,0
409,1507233283,Sold,CVC,9.21903882,0.0,BTC,0.00076656,1.91e-06,nan,0.10807394000000058,0,0
410,1507450521,Sold,RDD,13125.0,0.0,BTC,0.0030187499999999,7.54e-06,nan,0.11108515000000048,0,0
411,1507450565,Sold,LTC,0.21446818,0.0,BTC,0.0025245,6.31e-06,nan,0.11360334000000048,0,0
412,1507450622,Sold,ETH,0.05808062,0.0,BTC,0.00406564,1.016e-05,nan,0.11765882000000048,0,0
413,1507450668,Bought,BTC,0.00227076,0.0,USDT,10.10238416,0.02525596,nan,0.11992958000000048,0,0
414,1507483873,Sold,STRAX,14.10515151,0.0,BTC,0.01172136,2.928e-05,nan,0.13162166000000047,0,0
415,1508808317,Bought,ETH,0.09978994,0.0,BTC,0.0049875,1.246e-05,nan,0.12662170000000048,0,0
416,1508808372,Bought,STRAX,7.96381752,0.0,BTC,0.00496042,1.24e-05,nan,0.12164888000000047,0,0
417,1508808421,Bought,NEO,1.95231459,0.0,BTC,0.00997499,2.493e-05,nan,0.11164896000000048,0,0
418,1508808506,Bought,VTC,9.28217822,0.0,BTC,0.0049473999999999,1.236e-05,nan,0.10668920000000058,0,0
419,1508808526,Bought,ETH,0.09781334,0.0,BTC,0.00496283,1.24e-05,nan,0.10171397000000058,0,0
420,1508808548,Bought,XLM,804.43548387,0.0,BTC,0.00498749,1.246e-05,nan,0.09671402000000058,0,0
421,1508808633,Bought,DOGE,29338.23529412,0.0,BTC,0.0049875,1.246e-05,nan,0.09171406000000058,0,0
422,1508808720,Bought,OMG,3.50689073,0.0,BTC,0.00498749,1.246e-05,nan,0.08671411000000058,0,0
423,1508808733,Bought,OMG,3.56252545,0.0,BTC,0.0049875,1.246e-05,nan,0.08171415000000058,0,0
424,1508808886,Bought,STRAX,7.79893981,0.0,BTC,0.00498749,1.246e-05,nan,0.07671420000000058,0,0
425,1508809359,Bought,XRP,144.52332657,0.0,BTC,0.00498748,1.245e-05,nan,0.07171427000000058,0,0
426,1508821366,Bought,ETH,0.09236109,0.0,BTC,0.00498749,1.246e-05,nan,0.06671432000000058,0,0
427,1508821462,Bought,OMG,3.32502217,0.0,BTC,0.00496093,1.24e-05,nan,0.06174099000000058,0,0
428,1508821548,Bought,LTC,0.48934575,0.0,BTC,0.00498749,1.246e-05,nan,0.056741040000000575,0,0
429,1508821598,Bought,LTC,0.48934575,0.0,BTC,0.00497503,1.243e-05,nan,0.051753580000000576,0,0
430,1508821657,Bought,XLM,739.9851632,0.0,BTC,0.00498749,1.246e-05,nan,0.04675363000000057,0,0
431,1508821694,Bought,VTC,8.32721141,0.0,BTC,0.0049875,1.246e-05,nan,0.041753670000000576,0,0
432,1508821733,Bought,NEO,0.91012774,0.0,BTC,0.0049875,1.246e-05,nan,0.03675371000000058,0,0
433,1508861256,Sold,XRP,144.52332657,0.0,BTC,0.00538927,1.347e-05,nan,0.04212951000000058,0,0
434,1508863955,Sold,STRAX,15.76275733,0.0,BTC,0.0103577,2.589e-05,nan,0.052461320000000575,0,0
435,1508863983,Sold,LTC,0.9786915,0.0,BTC,0.0098065,2.451e-05,nan,0.06224331000000057,0,0
436,1508864030,Sold,XLM,1544.42064707,0.0,BTC,0.01105805,2.764e-05,nan,0.07327372000000057,0,0
437,1508864063,Sold,DOGE,29338.23529412,0.0,BTC,0.0055742599999999,1.393e-05,nan,0.07883405000000047,0,0
438,1508864083,Sold,NEO,2.86244233,0.0,BTC,0.01528717,3.819e-05,nan,0.09408303000000047,0,0
439,1508864104,Sold,VTC,17.60938963,0.0,BTC,0.01125416,2.813e-05,nan,0.10530906000000047,0,0
440,1508864182,Sold,ETH,0.28996437,0.0,BTC,0.0154261,3.856e-05,nan,0.12069660000000047,0,0
441,1508864436,Sold,OMG,10.39443835,0.0,BTC,0.01510332,3.775e-05,nan,0.13576217000000046,0,0
442,1509257671,Bought,BCH,0.06689463,0.0,BTC,0.00498749,1.246e-05,nan,0.13076222000000046,0,0
443,1509463950,Sold,BCH,0.06689463,0.0,BTC,0.00463445,1.158e-05,nan,0.13538509000000046,0,0
444,1510164378,Bought,NEO,1.28544146,0.0,BTC,0.00498631,1.245e-05,nan,0.13038633000000047,0,0
